ID Transaksi;Tanggal;No Rekening;Nama Nasabah;Jenis Biller;Nama Biller;Nomor Pelanggan;Nominal;Biaya Admin;Total Bayar;Channel;Status
TRX121616;2026-03-25;1000001683;Dedi Pratama;Air;PDAM;2294820464;85988;2000;87988;Teller;Sukses
TRX121688;2026-02-17;1000002577;Eka Lestari;TV Kabel;Transvision;1975996038;294695;2000;296695;Mobile Banking;Sukses
TRX121698;2026-03-21;1000003051;Budi Santoso;Internet;IndiHome;9131739450;354066;2000;356066;Internet Banking;Sukses
TRX121738;2026-01-20;1000004923;Fajar Hidayat;Air;PDAM;2808256240;311991;3000;314991;Internet Banking;Sukses
TRX121764;2026-02-22;1000001769;Intan Sari;BPJS;BPJS Kesehatan;5040167030;229354;2000;231354;Mobile Banking;Sukses
TRX121766;2026-02-22;1000000706;Fajar Hidayat;Listrik;PLN;6558245176;359681;2500;362181;Mobile Banking;Sukses
TRX121774;2026-01-16;1000004667;Gina Marlina;Internet;Biznet;2887278115;157970;3000;160970;Internet Banking;Sukses
TRX121777;2026-01-27;1000001946;Dedi Pratama;BPJS;BPJS Kesehatan;6357508365;112239;2000;114239;EDC;Sukses
TRX121803;2026-01-04;1000002510;Dedi Pratama;Internet;Biznet;3834978256;246131;2000;248131;Teller;Sukses
TRX121822;2026-03-25;1000003392;Citra Dewi;Internet;IndiHome;8631050818;445503;3000;448503;Mobile Banking;Sukses
TRX121840;2026-03-30;1000000737;Eka Lestari;Internet;IndiHome;1122025162;287386;2500;289886;Teller;Sukses
TRX121927;2026-01-27;1000004501;Citra Dewi;TV Kabel;First Media;5179781114;167475;2500;169975;ATM;Sukses
TRX121956;2026-02-05;1000004045;Dedi Pratama;Internet;Biznet;2086892389;375437;2000;377437;Internet Banking;Sukses
TRX121957;2026-03-05;1000004797;Joko Susilo;Internet;IndiHome;9609536141;284264;2500;286764;ATM;Sukses
TRX121960;2026-03-27;1000000652;Citra Dewi;TV Kabel;Transvision;3042637478;465925;2000;467925;Mobile Banking;Sukses
TRX121972;2026-02-03;1000000311;Gina Marlina;Air;PDAM;3752891450;463457;2500;465957;Teller;Sukses
TRX122005;2026-03-07;1000003336;Intan Sari;Internet;Biznet;2260978062;67080;2500;69580;Internet Banking;Sukses
TRX122258;2026-01-12;1000002890;Andi Saputra;Air;PDAM;6350739111;403627;3000;406627;EDC;Sukses
TRX122277;2026-01-23;1000000283;Joko Susilo;Air;PDAM;9276865131;241674;2000;243674;Internet Banking;Sukses
TRX122323;2026-01-20;1000000879;Dedi Pratama;Internet;IndiHome;9228300164;294780;3000;297780;Teller;Sukses
TRX122450;2026-02-15;1000002357;Joko Susilo;Internet;IndiHome;3007930843;388620;2500;391120;EDC;Sukses
TRX122480;2026-02-28;1000004050;Citra Dewi;Air;PDAM;4209463180;110981;3000;113981;EDC;Sukses
TRX122484;2026-02-16;1000004493;Gina Marlina;Air;PDAM;5356832394;336383;2500;338883;Mobile Banking;Sukses
TRX122492;2026-02-27;1000003295;Budi Santoso;Listrik;PLN;4722776140;303250;3000;306250;Internet Banking;Sukses
TRX122499;2026-02-15;1000002384;Hadi Wijaya;Air;PDAM;3015742460;88106;2000;90106;Mobile Banking;Sukses
TRX122505;2026-01-06;1000003845;Fajar Hidayat;Internet;Biznet;7563633153;385268;2000;387268;Internet Banking;Sukses
TRX122530;2026-02-01;1000000152;Fajar Hidayat;BPJS;BPJS Kesehatan;5571767694;189372;2500;191872;Teller;Sukses
TRX122534;2026-01-28;1000002187;Fajar Hidayat;BPJS;BPJS Kesehatan;1629666601;151878;2000;153878;EDC;Sukses
TRX122622;2026-01-17;1000003345;Dedi Pratama;BPJS;BPJS Kesehatan;4246451130;84760;2000;86760;EDC;Sukses
TRX122634;2026-01-12;1000000152;Fajar Hidayat;Listrik;PLN;2450453228;91405;2500;93905;EDC;Sukses
TRX122638;2026-01-10;1000002877;Joko Susilo;Listrik;PLN;7223105855;480216;2000;482216;ATM;Sukses
TRX122675;2026-02-23;1000001394;Hadi Wijaya;Internet;Biznet;9623636474;412420;3000;415420;Mobile Banking;Sukses
TRX122705;2026-03-30;1000002390;Joko Susilo;Internet;IndiHome;1319809880;422961;2500;425461;Teller;Sukses
TRX122711;2026-03-10;1000000883;Citra Dewi;Air;PDAM;1535860070;186855;2000;188855;Internet Banking;Sukses
TRX122730;2026-03-25;1000004526;Gina Marlina;TV Kabel;First Media;4319666490;174683;2500;177183;ATM;Sukses
TRX122793;2026-02-17;1000000166;Andi Saputra;BPJS;BPJS Kesehatan;2037012319;194790;2500;197290;ATM;Sukses
TRX122850;2026-03-29;1000002325;Gina Marlina;BPJS;BPJS Kesehatan;1754008896;320217;2500;322717;EDC;Sukses
TRX122853;2026-01-29;1000002935;Fajar Hidayat;Air;PDAM;5919288230;396091;3000;399091;EDC;Sukses
TRX122893;2026-03-27;1000000747;Eka Lestari;TV Kabel;First Media;7127193282;72698;2000;74698;Teller;Sukses
TRX122913;2026-03-10;1000002164;Intan Sari;TV Kabel;First Media;3848041497;182424;2500;184924;ATM;Sukses
TRX122984;2026-03-17;1000003585;Hadi Wijaya;BPJS;BPJS Kesehatan;2974260137;445192;2500;447692;EDC;Sukses
TRX123171;2026-01-09;1000001697;Andi Saputra;Internet;IndiHome;5934269258;72153;3000;75153;Internet Banking;Sukses
TRX123180;2026-01-05;1000002249;Citra Dewi;TV Kabel;First Media;7472318132;418915;2500;421415;Teller;Sukses
TRX123185;2026-02-11;1000000265;Intan Sari;TV Kabel;Transvision;8622594740;293138;2000;295138;Internet Banking;Sukses
TRX123218;2026-03-18;1000003225;Andi Saputra;Internet;IndiHome;3178252342;160336;3000;163336;Mobile Banking;Sukses
TRX123276;2026-02-12;1000003230;Hadi Wijaya;Internet;IndiHome;5718182538;494644;2500;497144;EDC;Sukses
TRX123351;2026-03-03;1000001999;Citra Dewi;Internet;IndiHome;7403531619;351539;3000;354539;EDC;Sukses
TRX123358;2026-03-07;1000000443;Intan Sari;Internet;IndiHome;6832828068;154098;2000;156098;Mobile Banking;Sukses
TRX123380;2026-03-17;1000001524;Gina Marlina;Air;PDAM;3329442649;77649;3000;80649;Internet Banking;Sukses
TRX123496;2026-01-22;1000000085;Dedi Pratama;BPJS;BPJS Kesehatan;8333886012;259838;2000;261838;ATM;Sukses
TRX123512;2026-03-16;1000002080;Gina Marlina;Listrik;PLN;4959931289;240011;2500;242511;EDC;Sukses
TRX123541;2026-02-18;1000003215;Eka Lestari;Air;PDAM;3662740526;93785;2500;96285;ATM;Sukses
TRX123569;2026-03-20;1000004934;Hadi Wijaya;Listrik;PLN;4679334119;363559;2500;366059;Internet Banking;Sukses
TRX123581;2026-01-27;1000004892;Citra Dewi;Listrik;PLN;1878602696;360098;2500;362598;Internet Banking;Sukses
TRX123631;2026-03-31;1000004768;Joko Susilo;Internet;Biznet;2639376645;55537;2500;58037;EDC;Sukses
TRX123698;2026-03-23;1000002117;Gina Marlina;BPJS;BPJS Kesehatan;7834439756;122294;3000;125294;Internet Banking;Sukses
TRX123699;2026-02-09;1000004996;Citra Dewi;TV Kabel;First Media;8058823254;91369;2000;93369;Teller;Sukses
TRX123726;2026-01-18;1000000850;Dedi Pratama;Internet;Biznet;8160409727;72950;2000;74950;ATM;Sukses
TRX123789;2026-03-20;1000000006;Intan Sari;Internet;IndiHome;2107609889;395137;2500;397637;Internet Banking;Sukses
TRX123840;2026-03-10;1000002983;Hadi Wijaya;Internet;Biznet;9588360273;290061;2000;292061;Internet Banking;Sukses
TRX123864;2026-03-11;1000001264;Andi Saputra;Listrik;PLN;2416217199;341748;2500;344248;EDC;Sukses
TRX123878;2026-02-14;1000002127;Dedi Pratama;Air;PDAM;8751454187;187475;2000;189475;Mobile Banking;Sukses
TRX123890;2026-01-17;1000001047;Budi Santoso;Internet;IndiHome;6625312223;300980;3000;303980;Teller;Sukses
TRX124003;2026-03-29;1000003830;Joko Susilo;TV Kabel;First Media;7892235123;350940;2500;353440;ATM;Sukses
TRX124031;2026-02-13;1000002978;Citra Dewi;Internet;IndiHome;3808151668;183769;3000;186769;EDC;Sukses
TRX124054;2026-01-08;1000003542;Andi Saputra;BPJS;BPJS Kesehatan;8290438679;84512;3000;87512;Teller;Sukses
TRX124069;2026-03-25;1000004827;Gina Marlina;BPJS;BPJS Kesehatan;8365344358;413963;3000;416963;Internet Banking;Sukses
TRX124072;2026-01-16;1000002538;Dedi Pratama;Internet;IndiHome;5041376634;403421;2000;405421;ATM;Sukses
TRX124220;2026-02-03;1000002521;Budi Santoso;TV Kabel;Transvision;9665692021;156750;3000;159750;Mobile Banking;Sukses
TRX124334;2026-03-11;1000002117;Gina Marlina;Internet;Biznet;4061189903;326800;3000;329800;Teller;Sukses
TRX124441;2026-01-21;1000003399;Intan Sari;BPJS;BPJS Kesehatan;6175764894;266405;2000;268405;ATM;Sukses
TRX124474;2026-03-18;1000001791;Eka Lestari;Air;PDAM;2463175183;219413;2000;221413;Teller;Sukses
TRX124484;2026-02-02;1000001022;Joko Susilo;Internet;IndiHome;6846464224;267715;2000;269715;Internet Banking;Sukses
TRX124525;2026-01-12;1000003626;Joko Susilo;TV Kabel;Transvision;1873631979;57169;2500;59669;Mobile Banking;Sukses
TRX124635;2026-01-09;1000003984;Gina Marlina;Listrik;PLN;2858197479;406147;2000;408147;ATM;Sukses
TRX124641;2026-02-26;1000003417;Hadi Wijaya;BPJS;BPJS Kesehatan;4329785739;199700;2500;202200;Mobile Banking;Sukses
TRX124646;2026-03-20;1000003472;Andi Saputra;TV Kabel;Transvision;1474906614;366938;2500;369438;Internet Banking;Sukses
TRX124737;2026-02-07;1000002635;Intan Sari;Internet;Biznet;7424052012;376376;2000;378376;Mobile Banking;Sukses
TRX124756;2026-04-01;1000004434;Fajar Hidayat;TV Kabel;First Media;1272556771;418753;2000;420753;EDC;Sukses
TRX124786;2026-03-27;1000001918;Citra Dewi;Listrik;PLN;3269027554;125043;2500;127543;ATM;Sukses
TRX124822;2026-03-11;1000000778;Eka Lestari;Listrik;PLN;8257019895;110674;2000;112674;ATM;Sukses
TRX124837;2026-03-01;1000002017;Joko Susilo;TV Kabel;Transvision;3663071030;339577;3000;342577;Mobile Banking;Sukses
TRX124894;2026-03-13;1000004659;Andi Saputra;TV Kabel;Transvision;6899032234;186980;3000;189980;ATM;Sukses
TRX124897;2026-01-13;1000000976;Citra Dewi;Air;PDAM;5836258665;359402;3000;362402;EDC;Sukses
TRX124952;2026-01-15;1000000517;Andi Saputra;Internet;Biznet;1022593948;213287;2000;215287;Mobile Banking;Sukses
TRX124990;2026-02-27;1000001628;Gina Marlina;Internet;Biznet;4685566097;160237;2000;162237;Internet Banking;Sukses
TRX125036;2026-03-11;1000004993;Hadi Wijaya;TV Kabel;Transvision;7017693660;83608;3000;86608;Mobile Banking;Sukses
TRX125084;2026-03-31;1000003523;Budi Santoso;Internet;Biznet;9523649331;138743;2500;141243;Teller;Sukses
TRX125097;2026-01-05;1000002872;Intan Sari;BPJS;BPJS Kesehatan;1483983884;454598;2500;457098;Mobile Banking;Sukses
TRX125167;2026-02-23;1000001563;Budi Santoso;Listrik;PLN;4048151047;378758;2000;380758;Internet Banking;Sukses
TRX125261;2026-03-05;1000004441;Eka Lestari;Internet;Biznet;1574043634;172847;3000;175847;ATM;Sukses
TRX125272;2026-01-01;1000002702;Hadi Wijaya;Air;PDAM;7072853792;53545;2000;55545;Internet Banking;Sukses
TRX125290;2026-02-27;1000000560;Citra Dewi;TV Kabel;First Media;8686506795;395602;2000;397602;Mobile Banking;Sukses
TRX125316;2026-02-22;1000000341;Hadi Wijaya;Internet;Biznet;6175818419;92839;2000;94839;Mobile Banking;Sukses
TRX125330;2026-03-23;1000002197;Fajar Hidayat;Air;PDAM;4122311917;385233;2500;387733;EDC;Sukses
TRX125448;2026-01-24;1000002837;Dedi Pratama;TV Kabel;Transvision;7152986185;473435;2500;475935;ATM;Sukses
TRX125475;2026-02-15;1000003542;Andi Saputra;TV Kabel;Transvision;1672336833;278951;2000;280951;Teller;Sukses
TRX125496;2026-02-27;1000003680;Hadi Wijaya;Internet;IndiHome;6731377832;380519;2500;383019;Mobile Banking;Sukses
TRX125501;2026-01-09;1000002650;Joko Susilo;TV Kabel;Transvision;8208697483;342859;2000;344859;ATM;Sukses
TRX125575;2026-01-17;1000004072;Fajar Hidayat;TV Kabel;First Media;1936318787;248169;2000;250169;Teller;Sukses
TRX125631;2026-03-11;1000003000;Budi Santoso;Internet;Biznet;1355391415;319538;3000;322538;Internet Banking;Sukses
TRX125640;2026-02-28;1000002147;Hadi Wijaya;BPJS;BPJS Kesehatan;7540456196;445415;3000;448415;Internet Banking;Sukses
TRX125707;2026-03-12;1000001195;Joko Susilo;TV Kabel;First Media;1023943005;313243;2000;315243;Mobile Banking;Sukses
TRX125732;2026-03-19;1000004851;Gina Marlina;Air;PDAM;5750858949;401270;2000;403270;Teller;Sukses
TRX125740;2026-01-08;1000002292;Intan Sari;Internet;Biznet;2726322339;233897;2500;236397;EDC;Sukses
TRX125750;2026-01-23;1000002336;Intan Sari;BPJS;BPJS Kesehatan;6756882881;236311;3000;239311;ATM;Sukses
TRX125778;2026-01-29;1000004792;Eka Lestari;Air;PDAM;1271935315;291596;2000;293596;ATM;Sukses
TRX125855;2026-02-20;1000000517;Andi Saputra;TV Kabel;First Media;4068330582;121862;2500;124362;Teller;Sukses
TRX125882;2026-03-30;1000000764;Eka Lestari;Air;PDAM;8097174063;318385;2500;320885;Internet Banking;Sukses
TRX125920;2026-03-30;1000002960;Fajar Hidayat;Listrik;PLN;5373433359;483481;2500;485981;EDC;Sukses
TRX125928;2026-02-09;1000003790;Andi Saputra;Internet;IndiHome;9422539772;297221;2500;299721;Internet Banking;Sukses
TRX126007;2026-03-11;1000002687;Dedi Pratama;BPJS;BPJS Kesehatan;2103370270;92253;2000;94253;Internet Banking;Sukses
TRX126029;2026-01-27;1000001499;Andi Saputra;Internet;Biznet;5812793428;491463;3000;494463;Mobile Banking;Sukses
TRX126153;2026-03-16;1000001561;Dedi Pratama;Listrik;PLN;9459245866;327901;2000;329901;EDC;Sukses
TRX126187;2026-01-22;1000001188;Fajar Hidayat;Internet;Biznet;3322986701;205290;3000;208290;Teller;Sukses
TRX126256;2026-01-16;1000002749;Gina Marlina;Listrik;PLN;4457326340;162335;2000;164335;Internet Banking;Sukses
TRX126313;2026-01-26;1000000994;Joko Susilo;Internet;Biznet;3709915334;308021;2000;310021;Internet Banking;Sukses
TRX126318;2026-03-05;1000004666;Dedi Pratama;Listrik;PLN;8692833457;192041;2000;194041;Mobile Banking;Sukses
TRX126397;2026-01-14;1000004504;Joko Susilo;BPJS;BPJS Kesehatan;8548118848;258151;3000;261151;EDC;Sukses
TRX126484;2026-02-18;1000000424;Intan Sari;TV Kabel;First Media;8597719554;142748;2000;144748;EDC;Sukses
TRX126572;2026-01-27;1000004816;Fajar Hidayat;TV Kabel;First Media;9706055279;459641;2000;461641;ATM;Sukses
TRX126595;2026-01-06;1000003682;Intan Sari;TV Kabel;Transvision;7394917397;141972;2000;143972;Internet Banking;Sukses
TRX126671;2026-02-25;1000000779;Joko Susilo;Internet;IndiHome;4216379493;131246;2500;133746;Teller;Sukses
TRX126733;2026-02-01;1000002948;Citra Dewi;Air;PDAM;9006842918;178251;2500;180751;ATM;Sukses
TRX126737;2026-03-11;1000003941;Intan Sari;Listrik;PLN;7690852134;498704;2500;501204;Mobile Banking;Sukses
TRX126825;2026-03-17;1000004825;Hadi Wijaya;Listrik;PLN;4240749091;409358;2000;411358;Internet Banking;Sukses
TRX126839;2026-04-01;1000001936;Hadi Wijaya;TV Kabel;Transvision;8324090788;97939;2000;99939;ATM;Sukses
TRX126887;2026-01-08;1000003337;Budi Santoso;Air;PDAM;9702550588;468803;3000;471803;Mobile Banking;Sukses
TRX126932;2026-02-17;1000000375;Eka Lestari;TV Kabel;Transvision;2227613894;317637;2000;319637;ATM;Sukses
TRX126994;2026-02-24;1000002521;Budi Santoso;TV Kabel;First Media;4896096253;454104;2500;456604;EDC;Sukses
TRX127071;2026-02-18;1000004752;Joko Susilo;Air;PDAM;2153942413;316732;2500;319232;EDC;Sukses
TRX127157;2026-03-27;1000000172;Budi Santoso;TV Kabel;First Media;2122094720;453600;2500;456100;Internet Banking;Sukses
TRX127162;2026-01-25;1000002364;Hadi Wijaya;BPJS;BPJS Kesehatan;6246777131;458991;2000;460991;EDC;Sukses
TRX127184;2026-01-07;1000000826;Intan Sari;TV Kabel;First Media;3300078576;121135;2500;123635;Mobile Banking;Sukses
TRX127190;2026-02-09;1000002338;Joko Susilo;BPJS;BPJS Kesehatan;1760271987;379928;2500;382428;Teller;Sukses
TRX127202;2026-03-15;1000000628;Budi Santoso;TV Kabel;Transvision;8128751189;82869;2500;85369;Teller;Sukses
TRX127206;2026-02-15;1000004963;Andi Saputra;TV Kabel;First Media;3250524163;89281;2500;91781;Internet Banking;Sukses
TRX127257;2026-03-29;1000002753;Eka Lestari;TV Kabel;Transvision;5617350316;293637;2500;296137;ATM;Sukses
TRX127289;2026-03-18;1000003264;Budi Santoso;Internet;Biznet;2369803008;313028;3000;316028;Teller;Sukses
TRX127361;2026-03-13;1000004118;Dedi Pratama;Listrik;PLN;8969609838;220869;2500;223369;ATM;Sukses
TRX127382;2026-03-05;1000001421;Hadi Wijaya;Air;PDAM;9310240454;355538;2500;358038;Internet Banking;Sukses
TRX127448;2026-02-03;1000003982;Intan Sari;TV Kabel;Transvision;6841116744;161737;2000;163737;Mobile Banking;Sukses
TRX127454;2026-01-17;1000004510;Hadi Wijaya;Listrik;PLN;5913149367;81957;2500;84457;Mobile Banking;Sukses
TRX127524;2026-01-09;1000001921;Fajar Hidayat;Internet;IndiHome;6210838541;293168;2000;295168;Internet Banking;Sukses
TRX127602;2026-01-07;1000001776;Eka Lestari;BPJS;BPJS Kesehatan;4433922834;318842;3000;321842;EDC;Sukses
TRX127615;2026-01-15;1000003066;Eka Lestari;BPJS;BPJS Kesehatan;6724548665;179147;2500;181647;Teller;Sukses
TRX127694;2026-03-11;1000001576;Eka Lestari;TV Kabel;Transvision;8997379449;190798;3000;193798;ATM;Sukses
TRX127695;2026-01-09;1000001555;Intan Sari;TV Kabel;First Media;1196932030;412429;3000;415429;Internet Banking;Sukses
TRX127731;2026-01-15;1000004980;Joko Susilo;TV Kabel;Transvision;4114806387;216159;2500;218659;Teller;Sukses
TRX127747;2026-01-13;1000000565;Gina Marlina;Internet;IndiHome;4073850101;367530;2000;369530;Teller;Sukses
TRX127756;2026-01-22;1000000454;Eka Lestari;BPJS;BPJS Kesehatan;3415017476;61929;2000;63929;Internet Banking;Sukses
TRX127858;2026-03-18;1000001502;Gina Marlina;Listrik;PLN;7835432167;91517;2500;94017;Teller;Sukses
TRX127867;2026-04-01;1000002612;Intan Sari;Internet;IndiHome;7203834410;125061;3000;128061;ATM;Sukses
TRX127870;2026-01-02;1000003297;Intan Sari;BPJS;BPJS Kesehatan;8033893482;459158;3000;462158;ATM;Sukses
TRX127892;2026-01-17;1000001209;Citra Dewi;Air;PDAM;5767639656;122592;2500;125092;EDC;Sukses
TRX127990;2026-01-12;1000002285;Intan Sari;Air;PDAM;3780591233;92613;2500;95113;ATM;Sukses
TRX127991;2026-03-23;1000004416;Budi Santoso;Listrik;PLN;6730080144;350555;2500;353055;Internet Banking;Sukses
TRX128001;2026-03-02;1000002417;Eka Lestari;Internet;Biznet;8186642973;290974;2500;293474;EDC;Sukses
TRX128068;2026-03-20;1000001764;Fajar Hidayat;TV Kabel;First Media;7929555592;115715;2000;117715;ATM;Sukses
TRX128087;2026-03-13;1000003990;Gina Marlina;Internet;Biznet;8923239274;98549;3000;101549;Mobile Banking;Sukses
TRX128171;2026-03-26;1000000000;Dedi Pratama;Air;PDAM;8683309327;86192;2000;88192;Teller;Sukses
TRX128174;2026-02-04;1000003186;Citra Dewi;TV Kabel;First Media;5603056030;301489;3000;304489;Mobile Banking;Sukses
TRX128219;2026-01-17;1000001115;Citra Dewi;Listrik;PLN;5212462054;263980;2000;265980;Internet Banking;Sukses
TRX128284;2026-02-15;1000004875;Joko Susilo;Internet;IndiHome;6869933828;354790;2000;356790;ATM;Sukses
TRX128354;2026-03-17;1000001215;Budi Santoso;BPJS;BPJS Kesehatan;1210728330;411153;2000;413153;Mobile Banking;Sukses
TRX128459;2026-03-23;1000002328;Hadi Wijaya;Listrik;PLN;4111439838;285637;2500;288137;Internet Banking;Sukses
TRX128538;2026-01-05;1000000652;Citra Dewi;Internet;Biznet;2784549803;123758;2000;125758;Internet Banking;Sukses
TRX128561;2026-01-30;1000000359;Budi Santoso;BPJS;BPJS Kesehatan;9472758967;442276;2000;444276;Mobile Banking;Sukses
TRX128568;2026-02-04;1000004969;Hadi Wijaya;Internet;IndiHome;6097367455;415586;2500;418086;EDC;Sukses
TRX128581;2026-01-05;1000002974;Hadi Wijaya;TV Kabel;First Media;1552956849;296243;2500;298743;Mobile Banking;Sukses
TRX128590;2026-03-10;1000004515;Budi Santoso;Internet;IndiHome;2868995360;59774;2500;62274;EDC;Sukses
TRX128654;2026-01-16;1000004012;Fajar Hidayat;Internet;IndiHome;6828268852;428063;2500;430563;Teller;Sukses
TRX128658;2026-01-07;1000000415;Dedi Pratama;Air;PDAM;4076274503;162147;2000;164147;EDC;Sukses
TRX128741;2026-02-14;1000000624;Intan Sari;Internet;IndiHome;6214875525;338791;2500;341291;Internet Banking;Sukses
TRX128745;2026-01-07;1000001419;Intan Sari;TV Kabel;Transvision;1546633551;158143;2500;160643;ATM;Sukses
TRX128750;2026-01-14;1000002298;Hadi Wijaya;Internet;Biznet;9575813442;141341;2000;143341;Teller;Sukses
TRX128775;2026-01-19;1000003015;Andi Saputra;Internet;Biznet;6898687773;399124;3000;402124;Internet Banking;Sukses
TRX128806;2026-02-20;1000000099;Intan Sari;Internet;Biznet;2326683527;224892;2500;227392;EDC;Sukses
TRX128979;2026-02-15;1000002544;Budi Santoso;TV Kabel;First Media;5180543556;239640;2000;241640;ATM;Sukses
TRX129005;2026-03-26;1000003962;Intan Sari;Air;PDAM;3999975881;134961;3000;137961;ATM;Sukses
TRX129029;2026-01-23;1000003169;Fajar Hidayat;Air;PDAM;2815978166;301413;2500;303913;EDC;Sukses
TRX129036;2026-02-27;1000001498;Fajar Hidayat;TV Kabel;First Media;7800806126;344152;2000;346152;ATM;Sukses
TRX129041;2026-02-16;1000001621;Budi Santoso;TV Kabel;Transvision;3768303444;451922;2000;453922;EDC;Sukses
TRX129166;2026-04-01;1000003066;Eka Lestari;BPJS;BPJS Kesehatan;9432660662;334037;2000;336037;Internet Banking;Sukses
TRX129169;2026-01-22;1000001298;Gina Marlina;Internet;Biznet;3618563510;341522;3000;344522;EDC;Sukses
TRX129191;2026-01-21;1000001752;Fajar Hidayat;Internet;Biznet;2110119783;54592;2500;57092;Teller;Sukses
TRX129215;2026-01-26;1000002023;Andi Saputra;TV Kabel;Transvision;5912298104;106812;3000;109812;ATM;Sukses
TRX129242;2026-03-05;1000001395;Dedi Pratama;BPJS;BPJS Kesehatan;3872734635;280738;2500;283238;Internet Banking;Sukses
TRX129362;2026-03-29;1000003947;Gina Marlina;Air;PDAM;7754035242;463642;2000;465642;Mobile Banking;Sukses
